Sujeto;Perfil;Grupo;Identificador;Tareas;#;Proyecto;Tipo;Creado;Actualizado;Inicio;Fin;Cerrada
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18599;LIC;TC-Mejora;12/02/2019 11:07;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18596;Licyt@l Secretaría-Intervención;TC-Error;11/02/2019 13:58;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18559;ApPlic@ Gestión Solicitudes/Proposiciones Licitaciones;TC-Mejora;06/02/2019 13:34;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18556;ADJ;TC-Mejora;06/02/2019 9:03;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18551;ADJ;TC-Mejora;05/02/2019 9:25;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18548;Explotación/Soporte Licyt@l;TC-Error;04/02/2019 14:35;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18547;ROL;TC-Error;04/02/2019 12:47;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18540;LIC;TC-Nueva Funcionalidad;01/02/2019 13:01;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1a;18459;EXP;TC-Mejora;23/01/2019 8:41;;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;19374;LICYT@L Proyectos Contratación;TA-Gestión;;02/05/2019 8:57;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;19258;PRO;TA-Mejora;;30/04/2019 11:09;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;19231;Licyt@l;TA-Gestión;;11/04/2019 9:49;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18994;EXP;TA-Mejora;;02/04/2019 13:23;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18901;Licyt@l;TA-Error;;14/03/2019 9:39;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18889;Explotación/Soporte Licyt@l;TA-Gestión;;14/03/2019 8:02;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18886;LICYT@L Proyectos Contratación;TA-Modificación;;13/03/2019 12:03;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18853;Licyt@l;TA-Mejora;;18/03/2019 8:49;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18852;Licyt@l;TA-Error;;13/03/2019 14:20;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18830;Licyt@l;TA-Modificación;;08/03/2019 9:09;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18813;LIC;TA-Mejora;;29/04/2019 11:08;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18798;LICYT@L Proyectos Contratación;TA-Gestión;;08/03/2019 8:32;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18766;Implantación y Configuración Licyt@lPCS;TA-Gestión;;04/03/2019 15:08;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18760;Integración PLACSP;TA-Nueva Funcionalidad;;14/03/2019 10:10;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18741;Explotación/Soporte Licyt@l;TA-Error;;26/02/2019 14:58;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18687;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;25/02/2019 10:55;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18679;Explotación/Soporte Licyt@l;TA-Soporte;;27/02/2019 8:16;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18600;Licyt@l Secretaría-Intervención;TA-Soporte;;14/02/2019 12:13;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18599;LIC;TA-Mejora;;27/02/2019 8:10;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18596;Licyt@l Secretaría-Intervención;TA-Error;;19/03/2019 9:06;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18556;ADJ;TA-Mejora;;07/03/2019 12:46;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18551;ADJ;TA-Mejora;;05/02/2019 9:45;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18459;EXP;TA-Mejora;;23/01/2019 9:17;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18425;Explotación/Soporte Licyt@l;TA-Gestión;;14/03/2019 10:28;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18408;Licyt@l;TA-Gestión;;12/02/2019 12:51;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18391;Licyt@l Secretaría-Intervención;TA-Modificación;;12/02/2019 14:29;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18379;Licyt@l Secretaría-Intervención;TA-Gestión;;23/01/2019 12:09;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18298;EXP;TA-Mejora;;29/01/2019 13:38;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18284;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Modificación;;06/03/2019 9:42;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18277;PRO;TA-Gestión;;15/03/2019 11:33;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18262;Integración PLACSP;TA-Mejora;;18/02/2019 13:13;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18257;ROL;TA-Error;;18/03/2019 12:26;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18226;Integración PLACSP;TA-Gestión;;30/04/2019 8:25;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18225;Integración PLACSP;TA-Gestión;;30/04/2019 8:25;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18224;Integración PLACSP;TA-Gestión;;30/04/2019 8:16;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18214;ADJ;TA-Nueva Funcionalidad;;21/02/2019 14:55;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18142;CON;TA-Nueva Funcionalidad;;30/01/2019 8:17;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18079;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Mejora;;06/03/2019 9:42;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18077;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;06/03/2019 9:36;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;18014;Configuración e Implantación eLICYTAL-OVL;TA-Gestión;;06/03/2019 8:02;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17842;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;31/01/2019 14:03;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17791;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Gestión;;31/01/2019 14:03;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17790;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;14/03/2019 15:05;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17789;LICYT@L Proyectos Contratación;TA-Error;;02/05/2019 8:03;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17779;Licyt@l Secretaría-Intervención;TA-Modificación;;02/05/2019 8:02;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17764;Configuración e Implantación eLICYTAL-OVL;TA-Gestión;;30/01/2019 9:40;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17725;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Gestión;;31/01/2019 14:04;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17723;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Gestión;;15/03/2019 9:03;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17670;ApPlic@ Gestión Solicitudes/Proposiciones Licitaciones;TA-Mejora;;06/02/2019 13:23;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17669;Licyt@l Secretaría-Intervención;TA-Error;;29/01/2019 8:33;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17663;Licyt@l Secretaría-Intervención;TA-Nueva Funcionalidad;;15/02/2019 8:24;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17661;Licyt@l Secretaría-Intervención;TA-Error;;29/01/2019 8:34;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17541;Implantación y Configuración LICYT@L-Expediente;TA-Gestión;;02/05/2019 9:35;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17525;Licyt@l Secretaría-Intervención;TA-Mejora;;15/02/2019 12:50;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17519;Licyt@l Secretaría-Intervención;TA-Mejora;;15/02/2019 9:24;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17500;Explotación/Soporte Licyt@l;TA-Gestión;;22/01/2019 8:25;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17195;PRO;TA-Mejora;;13/03/2019 12:49;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17136;Licyt@l;TA-Nueva Funcionalidad;;24/04/2019 13:49;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;17052;Licyt@l;TA-Error;;06/03/2019 14:56;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;16947;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;31/01/2019 14:04;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;16490;Licyt@l;TA-Error;;29/01/2019 8:45;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;15411;Licyt@l Secretaría-Intervención;TA-Gestión;;12/02/2019 12:49;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;14584;Explotación/Soporte Licyt@l;TA-Gestión;;24/01/2019 12:45;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;13548;Integración Órganos Fiscalizadores;TA-Modificación;;18/03/2019 12:22;;;
32;desarrollo;EXP;32 EXP desarrollo;AD1b;9598;eLICYTAL Sede Electrónica Contratación (Empresas);TA-Nueva Funcionalidad;;24/01/2019 14:34;;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19403;Explotación/Soporte Licyt@l;TAIS-Error;;;03/05/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19398;Explotación/Soporte Licyt@l;TAIS-Gestión;;;02/05/2019;06/05/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19394;Licyt@l;TAIS-Gestión;;;02/05/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19388;Explotación/Soporte Licyt@l;TAIS-Error;;;02/05/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19375;Licyt@l;TAIS-Mejora;;;29/04/2019;14/02/2020;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19374;LICYT@L Proyectos Contratación;TAIS-Gestión;;;29/04/2019;02/05/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19369;Licyt@l;TAIS-Modificación;;;26/04/2019;17/05/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19341;Licyt@l;TAIS-Mejora;;;24/04/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19269;Licyt@l;TAIS-Soporte;;;12/04/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19172;Licyt@l;TAIS-Gestión;;;05/04/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;19122;Explotación/Soporte Licyt@l;TAIS-Gestión;;;01/04/2019;03/02/2020;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18988;ADJ;TAIS-Mejora;;;20/03/2019;10/05/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18970;Integración OPENDATA;TAIS-Gestión;;;19/03/2019;15/07/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18967;Integración OPENDATA;TAIS-Gestión;;;07/03/2019;20/05/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18919;Implantación y Configuración LICYT@L-Expediente;TAIS-Gestión;;;15/03/2019;18/03/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18901;Licyt@l;TAIS-Error;;;13/03/2019;14/03/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18854;Licyt@l;TAIS-Error;;;11/03/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18833;Licyt@l Secretaría-Intervención;TAIS-Error;;;08/03/2019;28/08/2020;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18830;Licyt@l;TAIS-Modificación;;;08/03/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18823;Licyt@l;TAIS-Soporte;;;07/03/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18814;eLICYTAL Sede Electrónica Contratación (Empresas);TAIS-Gestión;;;07/03/2019;13/03/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18794;Integración FLP/Fiscaliz@;TAIS-Gestión;;;06/03/2019;01/04/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18783;LICYT@L Proyectos Contratación;TAIS-Gestión;;;06/03/2019;17/02/2020;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18782;LICYT@L Proyectos Contratación;TAIS-Gestión;;;06/03/2019;03/02/2020;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18766;Implantación y Configuración Licyt@lPCS;TAIS-Gestión;;;04/03/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18741;Explotación/Soporte Licyt@l;TAIS-Error;;;26/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18735;LICYT@L Proyectos Contratación;TAIS-Gestión;;;26/02/2019;01/01/2021;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18694;LICYT@L Proyectos Contratación;TAIS-Error;;;22/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18664;ApPlic@ Gestión Solicitudes/Proposiciones Licitaciones;TAIS-Nueva Funcionalidad;;;19/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18662;Licyt@l;TAIS-Soporte;;;19/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18624;LICYT@L Proyectos Contratación;TAIS-Gestión;;;14/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18600;Licyt@l Secretaría-Intervención;TAIS-Soporte;;;12/02/2019;13/02/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18551;ADJ;TAIS-Mejora;;;04/02/2019;05/02/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18540;LIC;TAIS-Nueva Funcionalidad;;;01/02/2019;13/03/2019;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18463;Licyt@l;TAIS-Modificación;;;23/01/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD2;18459;EXP;TAIS-Mejora;;;23/01/2019;;
32;desarrollo;EXP;32 EXP desarrollo;AD3;19374;LICYT@L Proyectos Contratación;TR-Gestión;29/04/2019 9:30;;29/04/2019;;02/05/2019 8:50
32;desarrollo;EXP;32 EXP desarrollo;AD3;18901;Licyt@l;TR-Error;13/03/2019 14:20;;13/03/2019;;14/03/2019 9:39
32;desarrollo;EXP;32 EXP desarrollo;AD3;18830;Licyt@l;TR-Modificación;08/03/2019 8:36;;08/03/2019;;08/03/2019 9:09
32;desarrollo;EXP;32 EXP desarrollo;AD3;18766;Implantación y Configuración Licyt@lPCS;TR-Gestión;04/03/2019 14:20;;04/03/2019;;04/03/2019 15:08
32;desarrollo;EXP;32 EXP desarrollo;AD3;18741;Explotación/Soporte Licyt@l;TR-Error;26/02/2019 14:58;;26/02/2019;;26/02/2019 14:58
32;desarrollo;EXP;32 EXP desarrollo;AD3;18600;Licyt@l Secretaría-Intervención;TR-Soporte;12/02/2019 12:01;;12/02/2019;;12/02/2019 12:32
32;desarrollo;EXP;32 EXP desarrollo;AD3;18551;ADJ;TR-Mejora;05/02/2019 9:25;;04/02/2019;;05/02/2019 9:44
32;desarrollo;EXP;32 EXP desarrollo;AD3;18415;Licyt@l;TR-Gestión;16/01/2019 9:32;;16/01/2019;;21/01/2019 8:25
32;desarrollo;EXP;32 EXP desarrollo;AD3;18408;Licyt@l;TR-Gestión;15/01/2019 11:08;;15/01/2019;;12/02/2019 12:51
32;desarrollo;EXP;32 EXP desarrollo;AD3;18120;eLICYTAL Sede Electrónica Contratación (Empresas);TR-Nueva Funcionalidad;27/11/2018 9:57;;27/11/2018;;15/03/2019 8:59
32;desarrollo;EXP;32 EXP desarrollo;AD3;18079;eLICYTAL Sede Electrónica Contratación (Empresas);TR-Mejora;20/11/2018 9:12;;20/11/2018;;06/03/2019 9:42
32;desarrollo;EXP;32 EXP desarrollo;AD3;17789;LICYT@L Proyectos Contratación;TR-Error;09/10/2018 8:38;;09/10/2018;;02/05/2019 8:03
32;desarrollo;EXP;32 EXP desarrollo;AD3;17779;Licyt@l Secretaría-Intervención;TR-Modificación;08/10/2018 9:36;;08/10/2018;;02/05/2019 8:02
32;desarrollo;EXP;32 EXP desarrollo;AD3;17723;eLICYTAL Sede Electrónica Contratación (Empresas);TR-Gestión;27/09/2018 13:06;;27/09/2018;;15/03/2019 9:00
32;desarrollo;EXP;32 EXP desarrollo;AD3;17541;Implantación y Configuración LICYT@L-Expediente;TR-Gestión;29/08/2018 9:29;;29/08/2018;;02/05/2019 9:35
32;desarrollo;EXP;32 EXP desarrollo;AD3;17136;Licyt@l;TR-Nueva Funcionalidad;14/06/2018 17:43;;14/06/2018;;24/04/2019 13:49
32;desarrollo;EXP;32 EXP desarrollo;AD3;15411;Licyt@l Secretaría-Intervención;TR-Gestión;15/09/2017 10:40;;15/09/2017;;12/02/2019 12:49
32;desarrollo;EXP;32 EXP desarrollo;BD1;19403;Explotación/Soporte Licyt@l;ErrorDetectado;03/05/2019 8:44;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;19388;Explotación/Soporte Licyt@l;ErrorDetectado;02/05/2019 9:47;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;19117;Licyt@l Secretaría-Intervención;ErrorDetectado;29/03/2019 13:38;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18931;EXP;ErrorDetectado;18/03/2019 10:01;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18903;CON;ErrorDetectado;13/03/2019 14:57;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18833;Licyt@l Secretaría-Intervención;ErrorDetectado;08/03/2019 10:16;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18741;Explotación/Soporte Licyt@l;ErrorDetectado;26/02/2019 14:58;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18596;Licyt@l Secretaría-Intervención;ErrorDetectado;11/02/2019 13:58;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18548;Explotación/Soporte Licyt@l;ErrorDetectado;04/02/2019 14:35;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD1;18547;ROL;ErrorDetectado;04/02/2019 12:47;;;;
32;desarrollo;EXP;32 EXP desarrollo;BD2;19403;Explotación/Soporte Licyt@l;ErrorAsignado;;;03/05/2019;;
32;desarrollo;EXP;32 EXP desarrollo;BD2;19388;Explotación/Soporte Licyt@l;ErrorAsignado;;;02/05/2019;;
32;desarrollo;EXP;32 EXP desarrollo;BD2;18901;Licyt@l;ErrorAsignado;;;13/03/2019;14/03/2019;
32;desarrollo;EXP;32 EXP desarrollo;BD2;18854;Licyt@l;ErrorAsignado;;;11/03/2019;;
32;desarrollo;EXP;32 EXP desarrollo;BD2;18833;Licyt@l Secretaría-Intervención;ErrorAsignado;;;08/03/2019;28/08/2020;
32;desarrollo;EXP;32 EXP desarrollo;BD2;18741;Explotación/Soporte Licyt@l;ErrorAsignado;;;26/02/2019;;
32;desarrollo;EXP;32 EXP desarrollo;BD2;18694;LICYT@L Proyectos Contratación;ErrorAsignado;;;22/02/2019;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190012;;TC-Gestión;21/01/2019 10:59;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190014;;TC-Gestión;21/01/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190013;;TC-Gestión;21/01/2019 14:32;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190016;;TC-Gestión;23/01/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190015;;TC-Gestión;23/01/2019 14:32;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190018;;TC-Gestión;24/01/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190017;;TC-Gestión;24/01/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190021;;TC-Gestión;01/02/2019 10:50;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190020;;TC-Gestión;01/02/2019 10:50;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190019;;TC-Gestión;01/02/2019 10:50;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190022;;TC-Gestión;04/02/2019 15:32;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190024;;TC-Gestión;07/02/2019 12:59;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190023;;TC-Gestión;07/02/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190025;;TC-Gestión;08/02/2019 12:27;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190026;;TC-Gestión;08/02/2019 15:13;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190029;;TC-Gestión;12/02/2019 10:21;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190028;;TC-Gestión;12/02/2019 13:37;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190027;;TC-Gestión;12/02/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190030;;TC-Gestión;13/02/2019 14:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190031;;TC-Gestión;14/02/2019 14:55;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190032;;TC-Gestión;15/02/2019 8:10;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190036;;TC-Gestión;15/02/2019 10:50;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190034;;TC-Gestión;15/02/2019 11:42;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190035;;TC-Gestión;15/02/2019 13:01;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190033;;TC-Gestión;15/02/2019 14:55;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190037;;TC-Gestión;19/02/2019 13:10;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190038;;TC-Gestión;20/02/2019 7:39;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190039;;TC-Gestión;21/02/2019 10:09;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190041;;TC-Gestión;22/02/2019 11:23;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190040;;TC-Gestión;22/02/2019 14:59;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190043;;TC-Gestión;25/02/2019 10:11;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190042;;TC-Gestión;25/02/2019 14:27;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190044;;TC-Gestión;26/02/2019 14:55;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190045;;TC-Gestión;27/02/2019 10:56;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190047;;TC-Gestión;04/03/2019 8:49;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190046;;TC-Gestión;04/03/2019 14:29;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190048;;TC-Gestión;06/03/2019 9:47;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190050;;TC-Gestión;06/03/2019 13:39;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190049;;TC-Gestión;06/03/2019 14:21;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190051;;TC-Gestión;07/03/2019 15:31;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190053;;TC-Gestión;11/03/2019 9:41;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190054;;TC-Gestión;11/03/2019 13:11;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190057;;TC-Gestión;13/03/2019 11:08;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190056;;TC-Gestión;13/03/2019 14:29;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190055;;TC-Gestión;13/03/2019 14:44;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190059;;TC-Gestión;21/03/2019 12:21;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190058;;TC-Gestión;21/03/2019 14:28;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190060;;TC-Gestión;25/03/2019 14:22;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190061;;TC-Gestión;25/03/2019 14:48;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190064;;TC-Gestión;27/03/2019 9:54;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190062;;TC-Gestión;27/03/2019 10:43;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190063;;TC-Gestión;27/03/2019 14:19;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190065;;TC-Gestión;28/03/2019 12:19;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190066;;TC-Gestión;29/03/2019 15:09;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190067;;TC-Gestión;29/03/2019 15:38;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190068;;TC-Gestión;01/04/2019 13:01;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190069;;TC-Gestión;02/04/2019 13:05;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190070;;TC-Gestión;03/04/2019 14:56;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190071;;TC-Gestión;04/04/2019 12:33;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190072;;TC-Gestión;05/04/2019 13:59;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190074;;TC-Gestión;08/04/2019 9:54;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190073;;TC-Gestión;08/04/2019 11:44;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190075;;TC-Gestión;10/04/2019 15:17;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190076;;TC-Gestión;12/04/2019 15:32;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190078;;TC-Gestión;15/04/2019 8:10;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190077;;TC-Gestión;15/04/2019 12:10;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190079;;TC-Gestión;22/04/2019 9:29;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190080;;TC-Gestión;24/04/2019 11:04;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190082;;TC-Gestión;24/04/2019 11:26;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190084;;TC-Gestión;24/04/2019 14:33;;;;
